id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight,data_points,footnote,min_year_acquired
292622,2705928,1,,9999,1 cup,10205,135,,,
292623,2705928,2,,9999,Quantity not specified,90000,85,,,
292628,2705929,16,,9999,Quantity not specified,90000,85,,,
292626,2705929,3,,9999,1 slice,61935,60,,,
292624,2705929,1,,9999,"1 cup, cooked, diced",10049,135,,,
292625,2705929,2,,9999,1 piece,61667,60,,,
292627,2705929,4,,9999,"1 oz, cooked",40040,28.35,,,
292629,2705930,1,,9999,"1 cup, cooked, diced",10049,135,,,
292630,2705930,2,,9999,1 piece,61667,60,,,
292632,2705930,4,,9999,"1 oz, cooked",40040,28.35,,,
292631,2705930,3,,9999,1 slice,61935,60,,,
292633,2705930,16,,9999,Quantity not specified,90000,85,,,
292635,2705931,2,,9999,1 piece,61667,50,,,
292636,2705931,3,,9999,1 slice,61935,60,,,
292634,2705931,1,,9999,"1 cup, cooked, diced",10049,135,,,
292637,2705931,4,,9999,"1 oz, cooked",40040,28.35,,,
292638,2705931,20,,9999,Quantity not specified,90000,85,,,
292640,2705932,2,,9999,1 piece,61667,60,,,
292641,2705932,3,,9999,1 slice,61935,60,,,
292643,2705932,16,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,300,,,
292644,2705932,17,,9999,Quantity not specified,90000,85,,,
292639,2705932,1,,9999,"1 cup, cooked, diced",10049,135,,,
292642,2705932,4,,9999,"1 oz, cooked",40040,28.35,,,
292645,2705933,1,,9999,"1 cup, cooked, diced",10049,135,,,
292646,2705933,2,,9999,1 piece,61667,60,,,
292647,2705933,3,,9999,1 slice,61935,60,,,
292650,2705933,17,,9999,Quantity not specified,90000,85,,,
292649,2705933,16,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,300,,,
292648,2705933,4,,9999,"1 oz, cooked",40040,28.35,,,
292655,2705934,5,,9999,"1/2 chicken (yield after cooking, bone and skin removed)",62385,245,,,
292653,2705934,3,,9999,1 slice,61935,60,,,
292654,2705934,4,,9999,"1 oz, cooked",40040,28.35,,,
292656,2705934,21,,9999,Quantity not specified,90000,85,,,
292652,2705934,2,,9999,1 piece,61667,50,,,
292651,2705934,1,,9999,"1 cup, cooked, diced",10049,135,,,
292658,2705935,2,,9999,1 piece,61667,60,,,
292660,2705935,4,,9999,"1 oz, cooked",40040,28.35,,,
292661,2705935,5,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,300,,,
292662,2705935,6,,9999,Quantity not specified,90000,85,,,
292657,2705935,1,,9999,"1 cup, cooked, diced",10049,135,,,
292659,2705935,3,,9999,1 slice,61935,60,,,
292665,2705936,3,,9999,1 slice,61935,60,,,
292663,2705936,1,,9999,"1 cup, cooked, diced",10049,135,,,
292668,2705936,6,,9999,Quantity not specified,90000,85,,,
292666,2705936,4,,9999,"1 oz, cooked",40040,28.35,,,
292664,2705936,2,,9999,1 piece,61667,60,,,
292667,2705936,5,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,300,,,
292672,2705937,4,,9999,"1 oz, cooked",40040,28.35,,,
292669,2705937,1,,9999,"1 cup, cooked, diced",10049,135,,,
292671,2705937,3,,9999,1 slice,61935,60,,,
292670,2705937,2,,9999,1 piece,61667,50,,,
292673,2705937,5,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,245,,,
292674,2705937,6,,9999,Quantity not specified,90000,85,,,
292677,2705938,3,,9999,1 slice,61935,60,,,
292676,2705938,2,,9999,1 piece,61667,70,,,
292675,2705938,1,,9999,"1 cup, cooked, diced",10049,135,,,
292679,2705938,17,,9999,Quantity not specified,90000,85,,,
292678,2705938,4,,9999,"1 oz, cooked",40040,28.35,,,
292681,2705939,2,,9999,1 piece,61667,70,,,
292682,2705939,3,,9999,1 slice,61935,60,,,
292680,2705939,1,,9999,"1 cup, cooked, diced",10049,135,,,
292684,2705939,17,,9999,Quantity not specified,90000,85,,,
292683,2705939,4,,9999,"1 oz, cooked",40040,28.35,,,
292689,2705940,21,,9999,Quantity not specified,90000,85,,,
292687,2705940,3,,9999,1 slice,61935,60,,,
292685,2705940,1,,9999,"1 cup, cooked, diced",10049,135,,,
292688,2705940,4,,9999,"1 oz, cooked",40040,28.35,,,
292686,2705940,2,,9999,1 piece,61667,55,,,
292690,2705941,1,,9999,"1 cup, cooked, diced",10049,135,,,
292694,2705941,5,,9999,Quantity not specified,90000,85,,,
292692,2705941,3,,9999,1 slice,61935,60,,,
292693,2705941,4,,9999,"1 oz, cooked",40040,28.35,,,
292691,2705941,2,,9999,1 piece,61667,60,,,
292698,2705942,4,,9999,"1 oz, cooked",40040,28.35,,,
292695,2705942,1,,9999,"1 cup, cooked, diced",10049,135,,,
292697,2705942,3,,9999,1 slice,61935,60,,,
292696,2705942,2,,9999,1 piece,61667,60,,,
292699,2705942,5,,9999,Quantity not specified,90000,85,,,
292702,2705943,3,,9999,1 slice,61935,60,,,
292701,2705943,2,,9999,1 piece,61667,50,,,
292700,2705943,1,,9999,"1 cup, cooked, diced",10049,135,,,
292704,2705943,5,,9999,Quantity not specified,90000,85,,,
292703,2705943,4,,9999,"1 oz, cooked",40040,28.35,,,
292709,2705944,5,,9999,Quantity not specified,90000,85,,,
292706,2705944,2,,9999,1 piece,61667,85,,,
292708,2705944,4,,9999,"1 oz, cooked",40040,28.35,,,
292707,2705944,3,,9999,1 slice,61935,60,,,
292705,2705944,1,,9999,"1 cup, cooked, diced",10049,165,,,
292711,2705945,2,,9999,1 piece,61667,85,,,
292713,2705945,4,,9999,"1 oz, cooked",40040,28.35,,,
292714,2705945,5,,9999,Quantity not specified,90000,85,,,
292712,2705945,3,,9999,1 slice,61935,60,,,
292710,2705945,1,,9999,"1 cup, cooked, diced",10049,165,,,
292716,2705946,2,,9999,1 piece,61667,75,,,
292715,2705946,1,,9999,"1 cup, cooked, diced",10049,165,,,
292718,2705946,4,,9999,"1 oz, cooked",40040,28.35,,,
292717,2705946,3,,9999,1 slice,61935,60,,,
292719,2705946,5,,9999,Quantity not specified,90000,85,,,
292721,2705947,2,,9999,1 piece,61667,60,,,
292723,2705947,4,,9999,"1 oz, cooked",40040,28.35,,,
292722,2705947,3,,9999,1 slice,61935,60,,,
292724,2705947,5,,9999,Quantity not specified,90000,85,,,
292720,2705947,1,,9999,"1 cup, cooked, diced",10049,135,,,
292726,2705948,2,,9999,1 piece,61667,60,,,
292728,2705948,4,,9999,"1 oz, cooked",40040,28.35,,,
292727,2705948,3,,9999,1 slice,61935,60,,,
292729,2705948,5,,9999,Quantity not specified,90000,85,,,
292725,2705948,1,,9999,"1 cup, cooked, diced",10049,135,,,
292735,2705949,6,,9999,Quantity not specified,90000,85,,,
292734,2705949,5,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,465,,,
292730,2705949,1,,9999,"1 cup, cooked, diced",10049,135,,,
292732,2705949,3,,9999,1 slice,61935,60,,,
292731,2705949,2,,9999,1 piece,61667,85,,,
292733,2705949,4,,9999,"1 oz, cooked",40040,28.35,,,
292738,2705950,3,,9999,1 slice,61935,60,,,
292739,2705950,4,,9999,"1 oz, cooked",40040,28.35,,,
292740,2705950,5,,9999,Quantity not specified,90000,85,,,
292736,2705950,1,,9999,"1 cup, cooked, diced",10049,135,,,
292737,2705950,2,,9999,1 piece,61667,50,,,
292742,2705951,2,,9999,1 piece,61667,85,,,
292741,2705951,1,,9999,"1 cup, cooked, diced",10049,135,,,
292743,2705951,3,,9999,1 slice,61935,60,,,
292746,2705951,6,,9999,Quantity not specified,90000,85,,,
292745,2705951,5,,9999,"1/2 chicken (yield after cooking, bone removed)",62386,465,,,
292744,2705951,4,,9999,"1 oz, cooked",40040,28.35,,,
292747,2705952,1,,9999,"1 cup, cooked, diced",10049,135,,,
292751,2705952,5,,9999,Quantity not specified,90000,85,,,
292749,2705952,3,,9999,1 slice,61935,60,,,
292748,2705952,2,,9999,1 piece,61667,50,,,
292750,2705952,4,,9999,"1 oz, cooked",40040,28.35,,,
292755,2705953,4,,9999,1 medium slice,61398,60,,,
292752,2705953,1,,9999,"1 cup, cooked, diced",10049,135,,,
292759,2705953,8,,9999,Quantity not specified,90000,130,,,
292754,2705953,3,,9999,1 small or thin slice,62138,30,,,
292756,2705953,5,,9999,1 large or thick slice,61039,85,,,
292757,2705953,6,,9999,"1 oz, cooked",40040,28.35,,,
292753,2705953,2,,9999,1 breast,64696,130,,,
292758,2705953,7,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292763,2705954,4,,9999,1 medium slice,61398,60,,,
292760,2705954,1,,9999,"1 cup, cooked, diced",10049,135,,,
292767,2705954,8,,9999,Quantity not specified,90000,120,,,
292761,2705954,2,,9999,1 breast,64696,120,,,
292762,2705954,3,,9999,1 small or thin slice,62138,30,,,
292766,2705954,7,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292765,2705954,6,,9999,"1 oz, cooked",40040,28.35,,,
292764,2705954,5,,9999,1 large or thick slice,61039,85,,,
292771,2705955,4,,9999,1 large breast,64700,145,,,
292777,2705955,10,,9999,Quantity not specified,90000,130,,,
292770,2705955,3,,9999,1 medium breast,64699,130,,,
292773,2705955,6,,9999,1 medium slice,61398,60,,,
292768,2705955,1,,9999,"1 cup, cooked, diced",10049,135,,,
292774,2705955,7,,9999,1 large or thick slice,61039,85,,,
292775,2705955,8,,9999,"1 oz, cooked",40040,28.35,,,
292772,2705955,5,,9999,1 small or thin slice,62138,30,,,
292769,2705955,2,,9999,1 small breast,64698,110,,,
292776,2705955,9,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292781,2705956,4,,9999,1 large breast,64700,135,,,
292784,2705956,7,,9999,1 large or thick slice,61039,85,,,
292787,2705956,10,,9999,Quantity not specified,90000,120,,,
292783,2705956,6,,9999,1 medium slice,61398,60,,,
292782,2705956,5,,9999,1 small or thin slice,62138,30,,,
292786,2705956,9,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292780,2705956,3,,9999,1 medium breast,64699,120,,,
292778,2705956,1,,9999,"1 cup, cooked, diced",10049,135,,,
292779,2705956,2,,9999,1 small breast,64698,105,,,
292785,2705956,8,,9999,"1 oz, cooked",40040,28.35,,,
292792,2705957,5,,9999,1 small or thin slice,62138,30,,,
292788,2705957,1,,9999,"1 cup, cooked, diced",10049,135,,,
292795,2705957,8,,9999,"1 oz, cooked",40040,28.35,,,
292793,2705957,6,,9999,1 medium slice,61398,60,,,
292794,2705957,7,,9999,1 large or thick slice,61039,85,,,
292791,2705957,4,,9999,1 large breast,64700,145,,,
292797,2705957,10,,9999,Quantity not specified,90000,130,,,
292796,2705957,9,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292790,2705957,3,,9999,1 medium breast,64699,130,,,
292789,2705957,2,,9999,1 small breast,64698,110,,,
292800,2705958,3,,9999,1 medium breast,64699,120,,,
292803,2705958,6,,9999,1 medium slice,61398,60,,,
292804,2705958,7,,9999,1 large or thick slice,61039,85,,,
292798,2705958,1,,9999,"1 cup, cooked, diced",10049,135,,,
292806,2705958,9,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292799,2705958,2,,9999,1 small breast,64698,105,,,
292802,2705958,5,,9999,1 small or thin slice,62138,30,,,
292805,2705958,8,,9999,"1 oz, cooked",40040,28.35,,,
292807,2705958,10,,9999,Quantity not specified,90000,120,,,
292801,2705958,4,,9999,1 large breast,64700,135,,,
292809,2705959,2,,9999,1 breast,64696,130,,,
292810,2705959,3,,9999,1 small or thin slice,62138,30,,,
292815,2705959,8,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292808,2705959,1,,9999,"1 cup, cooked, diced",10049,135,,,
292814,2705959,7,,9999,Quantity not specified,90000,130,,,
292811,2705959,4,,9999,1 medium slice,61398,60,,,
292813,2705959,6,,9999,"1 oz, cooked",40040,28.35,,,
292812,2705959,5,,9999,1 large or thick slice,61039,85,,,
292820,2705960,5,,9999,1 large or thick slice,61039,85,,,
292823,2705960,8,,9999,Quantity not specified,90000,120,,,
292822,2705960,7,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292816,2705960,1,,9999,"1 cup, cooked, diced",10049,135,,,
292819,2705960,4,,9999,1 medium slice,61398,60,,,
292817,2705960,2,,9999,1 breast,64696,120,,,
292818,2705960,3,,9999,1 small or thin slice,62138,30,,,
292821,2705960,6,,9999,"1 oz, cooked",40040,28.35,,,
292824,2705961,1,,9999,"1 cup, cooked, diced",10049,135,,,
292830,2705961,7,,9999,1 large or thick slice,61039,85,,,
292829,2705961,6,,9999,1 medium slice,61398,60,,,
292825,2705961,2,,9999,1 small breast,64698,110,,,
292828,2705961,5,,9999,1 small or thin slice,62138,30,,,
292831,2705961,8,,9999,"1 oz, cooked",40040,28.35,,,
292833,2705961,10,,9999,Quantity not specified,90000,130,,,
292832,2705961,9,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292827,2705961,4,,9999,1 large breast,64700,145,,,
292826,2705961,3,,9999,1 medium breast,64699,130,,,
292839,2705962,6,,9999,1 medium slice,61398,60,,,
292835,2705962,2,,9999,1 small breast,64698,105,,,
292836,2705962,3,,9999,1 medium breast,64699,120,,,
292842,2705962,9,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292834,2705962,1,,9999,"1 cup, cooked, diced",10049,135,,,
292838,2705962,5,,9999,1 small or thin slice,62138,30,,,
292841,2705962,8,,9999,"1 oz, cooked",40040,28.35,,,
292837,2705962,4,,9999,1 large breast,64700,135,,,
292840,2705962,7,,9999,1 large or thick slice,61039,85,,,
292843,2705962,10,,9999,Quantity not specified,90000,120,,,
292844,2705963,1,,9999,"1 cup, cooked, diced",10049,135,,,
292848,2705963,5,,9999,1 large or thick slice,61039,85,,,
292850,2705963,7,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
292849,2705963,6,,9999,"1 oz, cooked",40040,28.35,,,
292847,2705963,4,,9999,1 medium slice,61398,60,,,
292846,2705963,3,,9999,1 small or thin slice,62138,30,,,
292851,2705963,8,,9999,Quantity not specified,90000,130,,,
292845,2705963,2,,9999,1 breast,64696,130,,,
292854,2705964,3,,9999,1 small or thin slice,62138,30,,,
292857,2705964,6,,9999,"1 oz, cooked",40040,28.35,,,
292853,2705964,2,,9999,1 breast,64696,120,,,
292855,2705964,4,,9999,1 medium slice,61398,60,,,
292859,2705964,8,,9999,Quantity not specified,90000,120,,,
292852,2705964,1,,9999,"1 cup, cooked, diced",10049,135,,,
292858,2705964,7,,9999,"1 breast quarter (yield after cooking, bone removed)",60453,155,,,
